aleatoric_log_variance_rmse_exact_sign_p,aleatoric_log_variance_rmse_higher_is_better,aleatoric_log_variance_rmse_matched_pairs_rank_biserial_left_better_positive,aleatoric_log_variance_rmse_pair_count,aleatoric_log_variance_rmse_tie_count,aleatoric_log_variance_rmse_wilcoxon_nonzero_pair_count,aleatoric_log_variance_rmse_wilcoxon_p,aleatoric_log_variance_rmse_wilcoxon_p_holm,aleatoric_log_variance_rmse_wilcoxon_p_holm_family,aleatoric_log_variance_rmse_wilcoxon_statistic,aleatoric_upper_coverage_exact_sign_p,aleatoric_upper_coverage_higher_is_better,aleatoric_upper_coverage_matched_pairs_rank_biserial_left_better_positive,aleatoric_upper_coverage_pair_count,aleatoric_upper_coverage_tie_count,aleatoric_upper_coverage_wilcoxon_nonzero_pair_count,aleatoric_upper_coverage_wilcoxon_p,aleatoric_upper_coverage_wilcoxon_p_holm,aleatoric_upper_coverage_wilcoxon_p_holm_family,aleatoric_upper_coverage_wilcoxon_statistic,aleatoric_variance_rmse_exact_sign_p,aleatoric_variance_rmse_higher_is_better,aleatoric_variance_rmse_matched_pairs_rank_biserial_left_better_positive,aleatoric_variance_rmse_pair_count,aleatoric_variance_rmse_tie_count,aleatoric_variance_rmse_wilcoxon_nonzero_pair_count,aleatoric_variance_rmse_wilcoxon_p,aleatoric_variance_rmse_wilcoxon_p_holm,aleatoric_variance_rmse_wilcoxon_p_holm_family,aleatoric_variance_rmse_wilcoxon_statistic,aleatoric_variance_shape_correlation_exact_sign_p,aleatoric_variance_shape_correlation_higher_is_better,aleatoric_variance_shape_correlation_matched_pairs_rank_biserial_left_better_positive,aleatoric_variance_shape_correlation_pair_count,aleatoric_variance_shape_correlation_tie_count,aleatoric_variance_shape_correlation_wilcoxon_nonzero_pair_count,aleatoric_variance_shape_correlation_wilcoxon_p,aleatoric_variance_shape_correlation_wilcoxon_p_holm,aleatoric_variance_shape_correlation_wilcoxon_p_holm_family,aleatoric_variance_shape_correlation_wilcoxon_statistic,both_feasible_regret_pair_count,certificate_mcnemar_exact_p,certificate_mcnemar_exact_p_holm,certificate_mcnemar_exact_p_holm_family,comparison_id,feasibility_mcnemar_exact_p,feasibility_mcnemar_exact_p_holm,feasibility_mcnemar_exact_p_holm_family,left_aleatoric_log_variance_rmse_win_count,left_aleatoric_upper_coverage_win_count,left_aleatoric_variance_rmse_win_count,left_aleatoric_variance_shape_correlation_win_count,left_certificate_gain_count,left_certificate_loss_count,left_certified_count,left_false_certificate_count,left_loss_count,left_mean_aleatoric_log_variance_rmse,left_mean_aleatoric_upper_coverage,left_mean_aleatoric_variance_rmse,left_mean_aleatoric_variance_shape_correlation,left_mean_optimization_calls_excluding_verification,left_mean_source_calls,left_mean_source_plus_target_total_calls,left_mean_target_adaptive_search_calls,left_mean_target_initial_design_calls,left_mean_target_objective_comparison_calls,left_mean_target_safety_verification_calls,left_mean_target_search_calls,left_mean_target_total_calls,left_mean_target_verification_calls,left_method,left_regret_win_count,left_rescue_count,left_track,left_true_feasible_count,median_paired_aleatoric_log_variance_rmse_difference_ci_high,median_paired_aleatoric_log_variance_rmse_difference_ci_low,median_paired_aleatoric_log_variance_rmse_difference_left_minus_right,median_paired_aleatoric_upper_coverage_difference_ci_high,median_paired_aleatoric_upper_coverage_difference_ci_low,median_paired_aleatoric_upper_coverage_difference_left_minus_right,median_paired_aleatoric_variance_rmse_difference_ci_high,median_paired_aleatoric_variance_rmse_difference_ci_low,median_paired_aleatoric_variance_rmse_difference_left_minus_right,median_paired_aleatoric_variance_shape_correlation_difference_ci_high,median_paired_aleatoric_variance_shape_correlation_difference_ci_low,median_paired_aleatoric_variance_shape_correlation_difference_left_minus_right,median_paired_regret_difference_ci_high,median_paired_regret_difference_ci_low,median_paired_regret_difference_left_minus_right,pair_count,paired_feasible_rate_difference,paired_feasible_rate_difference_ci_high,paired_feasible_rate_difference_ci_low,paired_regret_rank_biserial_left_better_positive,regret_exact_sign_p,regret_tie_count,regret_wilcoxon_nonzero_pair_count,regret_wilcoxon_p,regret_wilcoxon_p_holm,regret_wilcoxon_p_holm_family,regret_wilcoxon_statistic,right_aleatoric_log_variance_rmse_win_count,right_aleatoric_upper_coverage_win_count,right_aleatoric_variance_rmse_win_count,right_aleatoric_variance_shape_correlation_win_count,right_certified_count,right_false_certificate_count,right_mean_aleatoric_log_variance_rmse,right_mean_aleatoric_upper_coverage,right_mean_aleatoric_variance_rmse,right_mean_aleatoric_variance_shape_correlation,right_mean_optimization_calls_excluding_verification,right_mean_source_calls,right_mean_source_plus_target_total_calls,right_mean_target_adaptive_search_calls,right_mean_target_initial_design_calls,right_mean_target_objective_comparison_calls,right_mean_target_safety_verification_calls,right_mean_target_search_calls,right_mean_target_total_calls,right_mean_target_verification_calls,right_method,right_regret_win_count,right_track,right_true_feasible_count,stratum
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,0,1.0,,,target_only_scbo_vs_turbo_n397,1.0,,,0,0,0,0,0,0,0,0,0,,,,,397.0,0.0,573.0,387.0,10.0,0.0,176.0,397.0,573.0,176.0,botorch_scbo:canonical_scbo_constrained_ts,0,0,target_only_total_cost_n397,0,,,,,,,,,,,,,,,,56,0.0,0.0,0.0,,1.0,0,,,,,,0,0,0,0,0,0,,,,,397.0,0.0,573.0,387.0,10.0,0.0,176.0,397.0,573.0,176.0,botorch_turbo:canonical_turbo1_ts,0,target_only_total_cost_n397,0,all
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,0,1.0,,,target_only_scbo_vs_turbo_n397,1.0,,,0,0,0,0,0,0,0,0,0,,,,,397.0,0.0,573.0,387.0,10.0,0.0,176.0,397.0,573.0,176.0,botorch_scbo:canonical_scbo_constrained_ts,0,0,target_only_total_cost_n397,0,,,,,,,,,,,,,,,,18,0.0,0.0,0.0,,1.0,0,,,,,,0,0,0,0,0,0,,,,,397.0,0.0,573.0,387.0,10.0,0.0,176.0,397.0,573.0,176.0,botorch_turbo:canonical_turbo1_ts,0,target_only_total_cost_n397,0,domain=FactorShockStatePolicyRZDT1
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,0,1.0,,,target_only_scbo_vs_turbo_n397,1.0,,,0,0,0,0,0,0,0,0,0,,,,,397.0,0.0,573.0,387.0,10.0,0.0,176.0,397.0,573.0,176.0,botorch_scbo:canonical_scbo_constrained_ts,0,0,target_only_total_cost_n397,0,,,,,,,,,,,,,,,,18,0.0,0.0,0.0,,1.0,0,,,,,,0,0,0,0,0,0,,,,,397.0,0.0,573.0,387.0,10.0,0.0,176.0,397.0,573.0,176.0,botorch_turbo:canonical_turbo1_ts,0,target_only_total_cost_n397,0,domain=InventorySupplyChain
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,0,1.0,,,target_only_scbo_vs_turbo_n397,1.0,,,0,0,0,0,0,0,0,0,0,,,,,397.0,0.0,573.0,387.0,10.0,0.0,176.0,397.0,573.0,176.0,botorch_scbo:canonical_scbo_constrained_ts,0,0,target_only_total_cost_n397,0,,,,,,,,,,,,,,,,20,0.0,0.0,0.0,,1.0,0,,,,,,0,0,0,0,0,0,,,,,397.0,0.0,573.0,387.0,10.0,0.0,176.0,397.0,573.0,176.0,botorch_turbo:canonical_turbo1_ts,0,target_only_total_cost_n397,0,domain=QueueResourceControl
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,0,1.0,,,target_only_periodic_saas_vs_scbo_n397,0.5,,,0,0,0,0,1,0,1,0,0,,,,,397.0,0.0,571.2857142857143,387.0,10.0,0.0,174.28571428571428,397.0,571.2857142857143,174.28571428571428,saasbo_periodic_capped,0,2,target_only_periodic_capped_saas_n397,2,,,,,,,,,,,,,,,,56,0.03571428571428571,0.08928571428571429,0.0,,1.0,0,,,,,,0,0,0,0,0,0,,,,,397.0,0.0,573.0,387.0,10.0,0.0,176.0,397.0,573.0,176.0,botorch_scbo:canonical_scbo_constrained_ts,0,target_only_total_cost_n397,0,all
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,0,1.0,,,target_only_periodic_saas_vs_scbo_n397,1.0,,,0,0,0,0,0,0,0,0,0,,,,,397.0,0.0,573.0,387.0,10.0,0.0,176.0,397.0,573.0,176.0,saasbo_periodic_capped,0,0,target_only_periodic_capped_saas_n397,0,,,,,,,,,,,,,,,,18,0.0,0.0,0.0,,1.0,0,,,,,,0,0,0,0,0,0,,,,,397.0,0.0,573.0,387.0,10.0,0.0,176.0,397.0,573.0,176.0,botorch_scbo:canonical_scbo_constrained_ts,0,target_only_total_cost_n397,0,domain=FactorShockStatePolicyRZDT1
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,0,1.0,,,target_only_periodic_saas_vs_scbo_n397,0.5,,,0,0,0,0,1,0,1,0,0,,,,,397.0,0.0,567.6666666666666,387.0,10.0,0.0,170.66666666666666,397.0,567.6666666666666,170.66666666666666,saasbo_periodic_capped,0,2,target_only_periodic_capped_saas_n397,2,,,,,,,,,,,,,,,,18,0.1111111111111111,0.2777777777777778,0.0,,1.0,0,,,,,,0,0,0,0,0,0,,,,,397.0,0.0,573.0,387.0,10.0,0.0,176.0,397.0,573.0,176.0,botorch_scbo:canonical_scbo_constrained_ts,0,target_only_total_cost_n397,0,domain=InventorySupplyChain
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,0,1.0,,,target_only_periodic_saas_vs_scbo_n397,1.0,,,0,0,0,0,0,0,0,0,0,,,,,397.0,0.0,573.0,387.0,10.0,0.0,176.0,397.0,573.0,176.0,saasbo_periodic_capped,0,0,target_only_periodic_capped_saas_n397,0,,,,,,,,,,,,,,,,20,0.0,0.0,0.0,,1.0,0,,,,,,0,0,0,0,0,0,,,,,397.0,0.0,573.0,387.0,10.0,0.0,176.0,397.0,573.0,176.0,botorch_scbo:canonical_scbo_constrained_ts,0,target_only_total_cost_n397,0,domain=QueueResourceControl
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,0,1.0,,,target_only_periodic_saas_vs_turbo_n397,0.5,,,0,0,0,0,1,0,1,0,0,,,,,397.0,0.0,571.4,387.0,10.0,0.0,174.4,397.0,571.4,174.4,saasbo_periodic_capped,0,2,target_only_periodic_capped_saas_n397,2,,,,,,,,,,,,,,,,60,0.03333333333333333,0.08333333333333333,0.0,,1.0,0,,,,,,0,0,0,0,0,0,,,,,397.0,0.0,573.0,387.0,10.0,0.0,176.0,397.0,573.0,176.0,botorch_turbo:canonical_turbo1_ts,0,target_only_total_cost_n397,0,all
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,0,1.0,,,target_only_periodic_saas_vs_turbo_n397,1.0,,,0,0,0,0,0,0,0,0,0,,,,,397.0,0.0,573.0,387.0,10.0,0.0,176.0,397.0,573.0,176.0,saasbo_periodic_capped,0,0,target_only_periodic_capped_saas_n397,0,,,,,,,,,,,,,,,,20,0.0,0.0,0.0,,1.0,0,,,,,,0,0,0,0,0,0,,,,,397.0,0.0,573.0,387.0,10.0,0.0,176.0,397.0,573.0,176.0,botorch_turbo:canonical_turbo1_ts,0,target_only_total_cost_n397,0,domain=FactorShockStatePolicyRZDT1
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,0,1.0,,,target_only_periodic_saas_vs_turbo_n397,0.5,,,0,0,0,0,1,0,1,0,0,,,,,397.0,0.0,568.2,387.0,10.0,0.0,171.2,397.0,568.2,171.2,saasbo_periodic_capped,0,2,target_only_periodic_capped_saas_n397,2,,,,,,,,,,,,,,,,20,0.1,0.25,0.0,,1.0,0,,,,,,0,0,0,0,0,0,,,,,397.0,0.0,573.0,387.0,10.0,0.0,176.0,397.0,573.0,176.0,botorch_turbo:canonical_turbo1_ts,0,target_only_total_cost_n397,0,domain=InventorySupplyChain
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,0,1.0,,,target_only_periodic_saas_vs_turbo_n397,1.0,,,0,0,0,0,0,0,0,0,0,,,,,397.0,0.0,573.0,387.0,10.0,0.0,176.0,397.0,573.0,176.0,saasbo_periodic_capped,0,0,target_only_periodic_capped_saas_n397,0,,,,,,,,,,,,,,,,20,0.0,0.0,0.0,,1.0,0,,,,,,0,0,0,0,0,0,,,,,397.0,0.0,573.0,387.0,10.0,0.0,176.0,397.0,573.0,176.0,botorch_turbo:canonical_turbo1_ts,0,target_only_total_cost_n397,0,domain=QueueResourceControl
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,56,0.125,1.0,archive_fair_transfer_confirmatory,final_saas_vs_safe_fpacoh,0.125,1.0,archive_fair_transfer_confirmatory,0,0,0,0,4,0,60,0,0,,,,,397.0,384.0,570.8666666666667,3.0,10.0,8.533333333333333,165.33333333333334,13.0,186.86666666666667,173.86666666666667,canonical_saasbo_every_iteration,27,4,final_frozen_source_frontend_backend_d1000_n13,60,,,,,,,,,,,,,0.0,-0.0018834493029383503,0.0,60,0.06666666666666667,0.13333333333333333,0.016666666666666666,0.9586206896551724,1.6242265701293945e-06,27,29,6.526628254491205e-06,0.0001305325650898241,archive_fair_transfer_confirmatory,9.0,0,0,0,0,56,0,,,,,397.0,384.0,612.4666666666667,3.0,10.0,1.0666666666666667,214.4,13.0,228.46666666666667,215.46666666666667,safe_fpacoh_cbo:official_code_with_compatibility_shims,2,final_archive_fair_transfer_matrix_d1000_n13,56,all
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,20,1.0,,,final_saas_vs_safe_fpacoh,1.0,,,0,0,0,0,0,0,20,0,0,,,,,397.0,384.0,497.0,3.0,10.0,0.8,99.2,13.0,113.0,100.0,canonical_saasbo_every_iteration,0,0,final_frozen_source_frontend_backend_d1000_n13,20,,,,,,,,,,,,,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,1.0,20,0,1.0,,,0.0,0,0,0,0,20,0,,,,,397.0,384.0,598.6,3.0,10.0,0.0,201.6,13.0,214.6,201.6,safe_fpacoh_cbo:official_code_with_compatibility_shims,0,final_archive_fair_transfer_matrix_d1000_n13,20,domain=FactorShockStatePolicyRZDT1
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,20,1.0,,,final_saas_vs_safe_fpacoh,1.0,,,0,0,0,0,0,0,20,0,0,,,,,397.0,384.0,605.8,3.0,10.0,13.6,195.2,13.0,221.8,208.8,canonical_saasbo_every_iteration,16,0,final_frozen_source_frontend_backend_d1000_n13,20,,,,,,,,,,,,,-0.004696734482710574,-0.009517492264986022,-0.008122235541572348,20,0.0,0.0,0.0,0.9415204678362573,0.001312255859375,2,18,0.0004545206025297538,,,5.0,0,0,0,0,20,0,,,,,397.0,384.0,608.2,3.0,10.0,3.2,208.0,13.0,224.2,211.2,safe_fpacoh_cbo:official_code_with_compatibility_shims,2,final_archive_fair_transfer_matrix_d1000_n13,20,domain=InventorySupplyChain
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,16,0.125,,,final_saas_vs_safe_fpacoh,0.125,,,0,0,0,0,4,0,20,0,0,,,,,397.0,384.0,609.8,3.0,10.0,11.2,201.6,13.0,225.8,212.8,canonical_saasbo_every_iteration,11,4,final_frozen_source_frontend_backend_d1000_n13,20,,,,,,,,,,,,,0.0,-0.0021743242293834064,-0.0015819945596906582,20,0.2,0.4,0.05,1.0,0.0009765625,5,11,0.0009765625,,,0.0,0,0,0,0,16,0,,,,,397.0,384.0,630.6,3.0,10.0,0.0,233.6,13.0,246.6,233.6,safe_fpacoh_cbo:official_code_with_compatibility_shims,0,final_archive_fair_transfer_matrix_d1000_n13,16,domain=QueueResourceControl
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,59,1.0,1.0,archive_fair_transfer_confirmatory,final_saas_vs_rgpe,1.0,1.0,archive_fair_transfer_confirmatory,0,0,0,0,1,0,60,0,0,,,,,397.0,384.0,570.8666666666667,3.0,10.0,8.533333333333333,165.33333333333334,13.0,186.86666666666667,173.86666666666667,canonical_saasbo_every_iteration,29,1,final_frozen_source_frontend_backend_d1000_n13,60,,,,,,,,,,,,,0.0,-0.001504579406192188,0.0,60,0.016666666666666666,0.05,0.0,0.9015151515151515,2.5560148060321808e-06,27,32,4.977919161319733e-07,1.0951422154903412e-05,archive_fair_transfer_confirmatory,26.0,0,0,0,0,59,0,,,,,397.0,384.0,551.9333333333333,3.0,10.0,2.4,152.53333333333333,13.0,167.93333333333334,154.93333333333334,rgpe_cbo:official_transfergpbo_code,3,final_archive_fair_transfer_matrix_d1000_n13,59,all
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,20,1.0,,,final_saas_vs_rgpe,1.0,,,0,0,0,0,0,0,20,0,0,,,,,397.0,384.0,497.0,3.0,10.0,0.8,99.2,13.0,113.0,100.0,canonical_saasbo_every_iteration,0,0,final_frozen_source_frontend_backend_d1000_n13,20,,,,,,,,,,,,,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,1.0,20,0,1.0,,,0.0,0,0,0,0,20,0,,,,,397.0,384.0,477.0,3.0,10.0,0.0,80.0,13.0,93.0,80.0,rgpe_cbo:official_transfergpbo_code,0,final_archive_fair_transfer_matrix_d1000_n13,20,domain=FactorShockStatePolicyRZDT1
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,20,1.0,,,final_saas_vs_rgpe,1.0,,,0,0,0,0,0,0,20,0,0,,,,,397.0,384.0,605.8,3.0,10.0,13.6,195.2,13.0,221.8,208.8,canonical_saasbo_every_iteration,16,0,final_frozen_source_frontend_backend_d1000_n13,20,,,,,,,,,,,,,-0.005066125627982199,-0.009345308420768111,-0.008122235541572348,20,0.0,0.0,0.0,0.9738562091503268,0.000274658203125,3,17,4.57763671875e-05,,,2.0,0,0,0,0,20,0,,,,,397.0,384.0,595.4,3.0,10.0,3.2,195.2,13.0,211.4,198.4,rgpe_cbo:official_transfergpbo_code,1,final_archive_fair_transfer_matrix_d1000_n13,20,domain=InventorySupplyChain
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,19,1.0,,,final_saas_vs_rgpe,1.0,,,0,0,0,0,1,0,20,0,0,,,,,397.0,384.0,609.8,3.0,10.0,11.2,201.6,13.0,225.8,212.8,canonical_saasbo_every_iteration,13,1,final_frozen_source_frontend_backend_d1000_n13,20,,,,,,,,,,,,,0.0,-0.0016616069080051532,-0.0011414221222389997,20,0.05,0.15,0.0,0.7,0.00738525390625,4,15,0.01507568359375,,,18.0,0,0,0,0,19,0,,,,,397.0,384.0,583.4,3.0,10.0,4.0,182.4,13.0,199.4,186.4,rgpe_cbo:official_transfergpbo_code,2,final_archive_fair_transfer_matrix_d1000_n13,19,domain=QueueResourceControl
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,60,1.0,1.0,archive_fair_transfer_confirmatory,final_saas_vs_stacked_transfer,1.0,1.0,archive_fair_transfer_confirmatory,0,0,0,0,0,0,60,0,0,,,,,397.0,384.0,570.8666666666667,3.0,10.0,8.533333333333333,165.33333333333334,13.0,186.86666666666667,173.86666666666667,canonical_saasbo_every_iteration,29,0,final_frozen_source_frontend_backend_d1000_n13,60,,,,,,,,,,,,,0.0,-0.0016139292794906668,0.0,60,0.0,0.0,0.0,0.9128787878787878,2.5560148060321808e-06,28,32,2.980232238769531e-07,7.152557373046875e-06,archive_fair_transfer_confirmatory,23.0,0,0,0,0,60,0,,,,,397.0,384.0,487.93333333333334,3.0,10.0,0.26666666666666666,90.66666666666667,13.0,103.93333333333334,90.93333333333334,stacked_transfer_gp_cbo:official_transfergpbo_code,3,final_archive_fair_transfer_matrix_d1000_n13,60,all
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,20,1.0,,,final_saas_vs_stacked_transfer,1.0,,,0,0,0,0,0,0,20,0,0,,,,,397.0,384.0,497.0,3.0,10.0,0.8,99.2,13.0,113.0,100.0,canonical_saasbo_every_iteration,0,0,final_frozen_source_frontend_backend_d1000_n13,20,,,,,,,,,,,,,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,1.0,20,0,1.0,,,0.0,0,0,0,0,20,0,,,,,397.0,384.0,477.0,3.0,10.0,0.0,80.0,13.0,93.0,80.0,stacked_transfer_gp_cbo:official_transfergpbo_code,0,final_archive_fair_transfer_matrix_d1000_n13,20,domain=FactorShockStatePolicyRZDT1
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,20,1.0,,,final_saas_vs_stacked_transfer,1.0,,,0,0,0,0,0,0,20,0,0,,,,,397.0,384.0,605.8,3.0,10.0,13.6,195.2,13.0,221.8,208.8,canonical_saasbo_every_iteration,16,0,final_frozen_source_frontend_backend_d1000_n13,20,,,,,,,,,,,,,-0.005066125627982199,-0.009517492264986022,-0.008491626686843973,20,0.0,0.0,0.0,0.9738562091503268,0.000274658203125,3,17,4.57763671875e-05,,,2.0,0,0,0,0,20,0,,,,,397.0,384.0,484.2,3.0,10.0,0.8,86.4,13.0,100.2,87.2,stacked_transfer_gp_cbo:official_transfergpbo_code,1,final_archive_fair_transfer_matrix_d1000_n13,20,domain=InventorySupplyChain
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,20,1.0,,,final_saas_vs_stacked_transfer,1.0,,,0,0,0,0,0,0,20,0,0,,,,,397.0,384.0,609.8,3.0,10.0,11.2,201.6,13.0,225.8,212.8,canonical_saasbo_every_iteration,13,0,final_frozen_source_frontend_backend_d1000_n13,20,,,,,,,,,,,,,0.0,-0.0018834493029383503,-0.0014049623010270462,20,0.0,0.0,0.0,0.7333333333333333,0.00738525390625,5,15,0.01025390625,,,16.0,0,0,0,0,20,0,,,,,397.0,384.0,502.6,3.0,10.0,0.0,105.6,13.0,118.6,105.6,stacked_transfer_gp_cbo:official_transfergpbo_code,2,final_archive_fair_transfer_matrix_d1000_n13,20,domain=QueueResourceControl
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,57,0.25,1.0,archive_fair_transfer_confirmatory,final_saas_vs_mtgp,0.25,1.0,archive_fair_transfer_confirmatory,0,0,0,0,3,0,60,0,0,,,,,397.0,384.0,570.8666666666667,3.0,10.0,8.533333333333333,165.33333333333334,13.0,186.86666666666667,173.86666666666667,canonical_saasbo_every_iteration,27,3,final_frozen_source_frontend_backend_d1000_n13,60,,,,,,,,,,,,,0.0,-0.0016616069080051532,0.0,60,0.05,0.11666666666666667,0.0,0.9218390804597701,1.6242265701293945e-06,28,29,7.711350917816162e-07,1.619383692741394e-05,archive_fair_transfer_confirmatory,17.0,0,0,0,0,57,0,,,,,397.0,384.0,601.2666666666667,3.0,10.0,0.5333333333333333,203.73333333333332,13.0,217.26666666666668,204.26666666666668,mtgp_cbo:official_transfergpbo_code,2,final_archive_fair_transfer_matrix_d1000_n13,57,all
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,20,1.0,,,final_saas_vs_mtgp,1.0,,,0,0,0,0,0,0,20,0,0,,,,,397.0,384.0,497.0,3.0,10.0,0.8,99.2,13.0,113.0,100.0,canonical_saasbo_every_iteration,0,0,final_frozen_source_frontend_backend_d1000_n13,20,,,,,,,,,,,,,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,1.0,20,0,1.0,,,0.0,0,0,0,0,20,0,,,,,397.0,384.0,566.6,3.0,10.0,0.0,169.6,13.0,182.6,169.6,mtgp_cbo:official_transfergpbo_code,0,final_archive_fair_transfer_matrix_d1000_n13,20,domain=FactorShockStatePolicyRZDT1
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,20,1.0,,,final_saas_vs_mtgp,1.0,,,0,0,0,0,0,0,20,0,0,,,,,397.0,384.0,605.8,3.0,10.0,13.6,195.2,13.0,221.8,208.8,canonical_saasbo_every_iteration,16,0,final_frozen_source_frontend_backend_d1000_n13,20,,,,,,,,,,,,,-0.005066125627982199,-0.009517492264986022,-0.008491626686843973,20,0.0,0.0,0.0,1.0,3.0517578125e-05,4,16,3.0517578125e-05,,,0.0,0,0,0,0,20,0,,,,,397.0,384.0,605.0,3.0,10.0,0.0,208.0,13.0,221.0,208.0,mtgp_cbo:official_transfergpbo_code,0,final_archive_fair_transfer_matrix_d1000_n13,20,domain=InventorySupplyChain
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,17,0.25,,,final_saas_vs_mtgp,0.25,,,0,0,0,0,3,0,20,0,0,,,,,397.0,384.0,609.8,3.0,10.0,11.2,201.6,13.0,225.8,212.8,canonical_saasbo_every_iteration,11,3,final_frozen_source_frontend_backend_d1000_n13,20,,,,,,,,,,,,,0.0,-0.0021743242293834064,-0.0011414221222389997,20,0.15,0.3,0.0,0.6703296703296703,0.0224609375,4,13,0.03271484375,,,15.0,0,0,0,0,17,0,,,,,397.0,384.0,632.2,3.0,10.0,1.6,233.6,13.0,248.2,235.2,mtgp_cbo:official_transfergpbo_code,2,final_archive_fair_transfer_matrix_d1000_n13,17,domain=QueueResourceControl
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,59,1.0,1.0,archive_fair_transfer_confirmatory,final_saas_vs_fsbo,1.0,1.0,archive_fair_transfer_confirmatory,0,0,0,0,1,0,60,0,0,,,,,397.0,384.0,570.8666666666667,3.0,10.0,8.533333333333333,165.33333333333334,13.0,186.86666666666667,173.86666666666667,canonical_saasbo_every_iteration,29,1,final_frozen_source_frontend_backend_d1000_n13,60,,,,,,,,,,,,,0.0,-0.0016616069080051532,0.0,60,0.016666666666666666,0.05,0.0,0.9090909090909091,2.5560148060321808e-06,27,32,3.548339009284973e-07,8.161179721355438e-06,archive_fair_transfer_confirmatory,24.0,0,0,0,0,59,0,,,,,397.0,384.0,578.6,3.0,10.0,1.3333333333333333,180.26666666666668,13.0,194.6,181.6,fsbo_cbo:official_code_adapted_to_scalar_cbo,3,final_archive_fair_transfer_matrix_d1000_n13,59,all
,False,,0,0,,,,,,,True,,0,0,,,,,,,False,,0,0,,,,,,,True,,0,0,,,,,,20,1.0,,,final_saas_vs_fsbo,1.0,,,0,0,0,0,0,0,20,0,0,,,,,397.0,384.0,497.0,3.0,10.0,0.8,99.2,13.0,113.0,100.0,canonical_saasbo_every_iteration,0,0,final_frozen_source_frontend_backend_d1000_n13,20,,,,,,,,,,,,,0.0,0.0,0.0,20,0.0,0.0,0.0,-1.0,1.0,19,1,1.0,,,0.0,0,0,0,0,20,0,,,,,397.0,384.0,605.8,3.0,10.0,0.8,208.0,13.0,221.8,208.8,fsbo_cbo:official_code_adapted_to_scalar_cbo,1,final_archive_fair_transfer_matrix_d1000_n13,20,domain=FactorShockStatePolicyRZDT1
